date,lon,lat,pm25_ug_m3,pblh_m,u_pbl_m_s,v_pbl_m_s,flux_east_t_d,flux_north_t_d,flux_magnitude_t_d,transport_east_t_d_per_m,transport_north_t_d_per_m,wind_valid_hour_count
2023/4/10,105,31.2,,1517.3248,-0.126015687,1.237732811,,,,,,24
2023/4/10,105.1,31.2,50.50826431,1524.8068,-0.118589467,1.235308733,-8.774494293,78.18124666,78.67209848,-0.000789109,0.0082199,24
2023/4/10,105.2,31.2,49.82127458,1556.3763,-0.086887638,1.225001761,-6.47270998,78.05773961,78.32564515,-0.000582105,0.008206914,24
2023/4/10,105.3,31.2,47.91329791,1588.3588,-0.210797791,1.003850202,-15.41237083,62.78030253,64.64447046,-0.001386068,0.00660066,24
2023/4/10,105.4,31.2,44.5467893,1603.197,0.089269055,1.121876776,6.124955684,65.84128107,66.12555765,0.00055083,0.006922488,24
2023/4/10,105.5,31.2,43.01311593,1612.6749,-0.07582136,0.813900418,-5.052868729,46.39474777,46.66909152,-0.000454415,0.004877898,24
2023/4/10,105.6,31.2,42.93600827,1618.0817,-0.070045841,0.812752437,-4.675232144,46.40130639,46.63624159,-0.000420454,0.004878588,24
2023/4/10,105.7,31.2,43.57682166,1618.1548,-0.249969959,0.493238695,-16.93410123,28.58133906,33.2213294,-0.00152292,0.003005014,24
2023/4/10,105.8,31.2,44.36132219,1616.2089,-0.251989627,0.49367656,-17.35734737,29.08668972,33.87200948,-0.001560984,0.003058146,24
2023/4/10,105.9,31.2,44.93697497,1595.1077,-0.274207202,0.498493342,-18.88301848,29.36317563,34.91080735,-0.001698191,0.003087216,24
2023/4/10,106,31.2,46.27529084,1574.602,-0.382098585,0.282488322,-26.74817154,16.91493253,31.64774278,-0.002405521,0.001778419,24
2023/4/10,106.1,31.2,46.53161664,1550.9047,-0.405058498,0.288149846,-28.08340203,17.08840235,32.87386446,-0.002525601,0.001796658,24
2023/4/10,106.2,31.2,46.02375055,1525.6547,-0.410628345,0.292076452,-27.70039097,16.85328707,32.4244498,-0.002491156,0.001771938,24
2023/4/10,106.3,31.2,45.75154071,1504.0242,-0.42923049,0.293421499,-28.37591194,16.59213586,32.87082826,-0.002551907,0.001744481,24
2023/4/10,106.4,31.2,45.10323461,1486.8195,-0.324999201,0.359669244,-20.93856648,19.82070303,28.83199325,-0.001883051,0.002083929,24
2023/4/10,106.5,31.2,45.20818756,1469.7222,-0.33548763,0.356281232,-21.41546834,19.45338182,28.93192611,-0.001925939,0.00204531,24
2023/4/10,106.6,31.2,43.48143188,1453.8125,-0.345469105,0.353056978,-20.98070928,18.34031754,27.86677967,-0.001886841,0.001928283,24
2023/4/10,106.7,31.2,40.55887384,1437.7057,-0.12351009,0.532440475,-6.919218359,25.51389478,26.43547634,-0.00062226,0.002682506,24
2023/4/10,106.8,31.2,38.07044207,1425.431,-0.131621594,0.526447887,-6.862146407,23.47682277,24.45915495,-0.000617128,0.00246833,24
2023/4/10,106.9,31.2,36.29087255,1414.1588,0.173445467,0.668947804,8.55179456,28.21224445,29.47989021,0.000769081,0.002966208,24
2023/4/10,107,31.2,35.61646323,1412.873,0.172678295,0.667825755,8.348152687,27.61638929,28.85059117,0.000750767,0.00290356,24
2023/4/10,107.1,31.2,36.29761488,1420.8691,0.516986626,0.826776356,25.61593316,35.04047799,43.40519703,0.002303696,0.003684122,24
2023/4/10,107.2,31.2,37.62674757,1428.2339,0.520119397,0.834607998,26.85330736,36.85771218,45.60253352,0.002414976,0.003875184,24
2023/4/10,107.3,31.2,40.05528612,1431.078,0.823436118,0.958322006,45.34733522,45.14237662,63.986053,0.004078184,0.004746225,24
2023/4/10,107.4,31.2,40.93897758,1433.8882,0.8241067,0.961445675,46.47661,46.37958395,65.65928026,0.004179742,0.004876304,24
2023/4/10,107.5,31.2,38.16913564,1430.0189,0.823182708,0.957141581,43.16672063,42.93189926,60.8811444,0.003882076,0.004513818,24
2023/4/10,107.6,31.2,37.7843409,1425.3213,1.068577216,1.025328212,55.28779267,45.37716386,71.52500975,0.004972151,0.004770911,24
2023/4/10,107.7,31.2,38.41490903,1418.609,1.068193891,1.017900493,55.92568662,45.58454874,72.15007628,0.005029518,0.004792715,24
2023/4/10,107.8,31.2,36.87753958,1409.4749,1.253241797,1.065651186,62.58249452,45.51810485,77.38518262,0.005628179,0.004785729,24
2023/4/10,107.9,31.2,35.92812031,1400.9165,1.253941195,1.057008618,60.63489532,43.71949033,74.75282179,0.005453027,0.004596624,24
2023/4/10,108,31.2,36.85975375,1396.4536,1.367485615,1.020246284,67.62393227,43.15526387,80.22077671,0.006081566,0.004537302,24
